u_id,h_id,hotel_name,住所,y_m,o_year,prefecture,pre_code,rooms,management,brand,LocName,fX,fY,iConf,iLvl,haneda_dur,haneda_far,haneda_tra,narita_dur,narita_far,narita_tra,tokyo_dura,tokyo_fare,tokyo_tran,L01_005,lvalue,L01_044,L01_045,L01_046,L01_047
730,7,京急EXイン高輪,東京都港区高輪４-１０-８京急第７ビル,2011年11月,2011,東京都,13_東京都,163,MC,京急EXイン,東京都/港区/高輪/四丁目/１０番,139.73698,35.62857,5,7,30,407,0,94,1502,0,17,165,0,2018,4270000,高層の店舗兼事務所ビル等が多い商業地域,品川,200,商業
1885,5,ダランドプリンスホテル高輪,東京都港区高輪３丁目１３-１,1953年11月,1953,東京都,13_東京都,394,直営,プリンスホテルズ＆リゾーツ,東京都/港区/高輪/三丁目/１３番,139.73395,35.63071,5,7,32,407,0,96,1502,0,19,165,0,2018,4270000,高層の店舗兼事務所ビル等が多い商業地域,品川,200,商業
1898,18,品川プリンスホテル,東京都港区高輪４丁目１０-３０,1978年7月,1978,東京都,13_東京都,3560,直営,プリンスホテルズ＆リゾーツ,東京都/港区/高輪/四丁目/１０番,139.73698,35.62857,5,7,32,407,0,96,1502,0,20,165,0,2018,4270000,高層の店舗兼事務所ビル等が多い商業地域,品川,200,商業
1903,23,グランドプリンスホテル新高輪,東京都港区高輪３丁目１３-１,1982年4月,1982,東京都,13_東京都,908,直営,プリンスホテルズ＆リゾーツ,東京都/港区/高輪/三丁目/１３番,139.73395,35.63071,5,7,32,407,0,96,1502,0,19,165,0,2018,4270000,高層の店舗兼事務所ビル等が多い商業地域,品川,200,商業
1921,41,ザ・プリンスさくらタワー東京,東京都港区高輪３丁目１３-１,1998年10月,1998,東京都,13_東京都,288,直営,プリンスホテルズ＆リゾーツ,東京都/港区/高輪/三丁目/１３番,139.73395,35.63071,5,7,32,407,0,96,1502,0,19,165,0,2018,4270000,高層の店舗兼事務所ビル等が多い商業地域,品川,200,商業
2331,9,ザ・プリンスさくらタワー東京オートグラフコレクション・ホテル,東京都港区高輪３丁目１３-１,2013年8月,2013,東京都,13_東京都,289,FC,マリオットインターナショナル,東京都/港区/高輪/三丁目/１３番,139.73395,35.63071,5,7,32,407,0,96,1502,0,19,165,0,2018,4270000,高層の店舗兼事務所ビル等が多い商業地域,品川,200,商業
2003,22,スマイルホテル東京多摩永山,東京都多摩市諏訪２-５-１,2014年4月,2014,東京都,13_東京都,138,賃貸,ホスピタリティパートナーズグループ,東京都/多摩市/諏訪/二丁目/５番,139.4511,35.62857,5,7,102,920,3,134,1688,2,64,513,2,2018,179000,一般住宅等が建ち並ぶ区画整然とした住宅地域,京王永山,800,1低専
207,6,ホテルアベスト目黒,東京都品川区上大崎２丁目２６-５,2012年4月,2012,東京都,13_東京都,88,賃貸,アベストホテルズ,東京都/品川区/上大崎/二丁目/２６番,139.71474,35.63409,5,7,44,561,1,104,1483,1,22,194,0,2018,3380000,店舗兼事務所等が建ち並ぶ商業地域,目黒,220,商業
1318,1,東急ステイ目黒祐天寺,東京都目黒区祐天寺２丁目１５-７,1995年7月,1995,東京都,13_東京都,69,賃貸,東急ステイ,東京都/目黒区/祐天寺/二丁目/１５番,139.6904,35.63608,5,7,69,726,2,118,1627,3,34,319,2,2018,862000,小売店舗、飲食店舗等が建ち並ぶ駅前の商業地域,祐天寺,100,近商
342,1,お台場　大江戸温泉物語,東京都江東区青海２丁目６-３,2003年3月,2003,東京都,13_東京都,22,賃貸,大江戸温泉物語グループ,東京都/江東区/青海/二丁目/６番,139.77753,35.61565,5,7,65,943,1,114,1699,1,35,514,1,2018,1100000,高層業務商業複合施設が集積する臨海副都心地域,国際展示場,330,工専
393,21,グランドニッコー東京台場,東京都港区台場２丁目６-１,2016年7月,2016,東京都,13_東京都,882,賃貸直営,オークラホテルズ＆リゾーツ、ニッコーホテルズ・インターナショナル、ホテルJALシティ,東京都/港区/台場/二丁目/６番,139.7715,35.6251,5,7,58,881,1,107,1637,1,28,452,1,2018,1100000,高層業務商業複合施設が集積する臨海副都心地域,国際展示場,330,工専
825,44,ホテルサンルート有明,東京都江東区有明３丁目６-６,2009年6月,2009,東京都,13_東京都,790,賃貸,サンルートホテルチェーン,東京都/江東区/有明/三丁目/６番,139.78952,35.63221,5,7,56,678,1,104,1591,2,30,432,1,2018,1100000,高層業務商業複合施設が集積する臨海副都心地域,国際展示場,330,工専
1809,12,ヒルトン東京お台場,東京都港区台場１丁目９-１,2015年10月,2015,東京都,13_東京都,453,MC,ヒルトン,東京都/港区/台場/一丁目/９番,139.77065,35.6262,5,7,59,881,1,108,1637,1,29,452,1,2018,1100000,高層業務商業複合施設が集積する臨海副都心地域,国際展示場,330,工専
2533,34,東京ベイコート倶楽部ホテル&スパリゾート,東京都江東区有明３丁目１-１５,2008年3月,2008,東京都,13_東京都,292,所有直営,リゾートトラスト,東京都/江東区/有明/三丁目/１番,139.78513,35.63063,5,7,60,617,1,111,1591,2,37,432,1,2018,1100000,高層業務商業複合施設が集積する臨海副都心地域,国際展示場,330,工専
2534,35,ホテルトラスティ東京ベイサイド,東京都江東区有明３丁目１-１５,2008年4月,2008,東京都,13_東京都,200,所有直営,リゾートトラスト,東京都/江東区/有明/三丁目/１番,139.78513,35.63063,5,7,60,617,1,111,1591,2,37,432,1,2018,1100000,高層業務商業複合施設が集積する臨海副都心地域,国際展示場,330,工専
2982,17,東京ベイ有明ワシントンホテル,東京都江東区有明３丁目７-１１,1999年6月,1999,東京都,13_東京都,830,賃貸,WHG,東京都/江東区/有明/三丁目/７番,139.79247,35.63363,5,7,53,678,1,101,1591,2,27,432,1,2018,1100000,高層業務商業複合施設が集積する臨海副都心地域,国際展示場,330,工専
2339,17,シェラトン都ホテル東京,東京都港区白金台1-1-50,1979年7月,1979,東京都,13_東京都,484,NA,マリオットインターナショナル,東京都/港区/白金台/一丁目/１番,139.72981,35.63879,5,7,44,448,0,103,1369,0,34,328,1,2018,1330000,一般住宅が建ち並ぶ区画整然とした住宅地域,白金台,290,1中専
168,138,アパホテル品川泉岳寺駅前,東京都港区高輪２丁目１６-３０,2015年12月,2015,東京都,13_東京都,563,所有直営,アパホテルズ＆リゾーツ,東京都/港区/高輪/二丁目/１６番,139.73901,35.63874,5,7,32,448,0,91,1369,0,25,154,0,2018,3130000,中高層の事務所、店舗等が建ち並ぶ商業地域,泉岳寺,0,商業
733,10,京急EXイン品川・泉岳寺駅前,東京都港区三田３-１１-２６,2016年6月,2016,東京都,13_東京都,120,MC,京急EXイン,東京都/港区/三田/三丁目/１１番,139.74178,35.64123,5,7,33,448,0,92,1369,0,21,154,0,2018,3130000,中高層の事務所、店舗等が建ち並ぶ商業地域,泉岳寺,0,商業
2124,14,ヴィラフォンテーヌ田町,東京都港区芝浦４丁目２-８,2006年10月,2006,東京都,13_東京都,173,所有直営,ホテルヴィラフォンテーヌ,東京都/港区/芝浦/四丁目/２番,139.74403,35.64119,5,7,39,562,0,93,1369,0,17,154,0,2018,3130000,中高層の事務所、店舗等が建ち並ぶ商業地域,泉岳寺,0,商業
2345,23,ウェスティンホテル東京,東京都目黒区三田1-4-1,1994年10月,1994,東京都,13_東京都,438,NA,マリオットインターナショナル,東京都/目黒区/三田/一丁目/４番,139.71364,35.64095,5,7,56,561,1,116,1483,1,34,194,0,2018,1140000,マンション、事務所等の混在する住宅地域,恵比寿,620,1住居
225,4,ザ・ビー三軒茶屋,東京都世田谷区太子堂２丁目１７-９,2004年11月,2004,東京都,13_東京都,118,直営,イシンホテルズグループ,東京都/世田谷区/太子堂/二丁目/１７番,139.67084,35.64498,5,7,65,726,2,111,1627,2,31,349,2,2018,2040000,小売店舗、飲食店、銀行等が建ち並ぶ商業地域,三軒茶屋,60,商業
412,40,ホテルJALシティ田町,東京都港区芝浦３丁目１６-１８,2000年3月,2000,東京都,13_東京都,160,MC,オークラホテルズ＆リゾーツ、ニッコーホテルズ・インターナショナル、ホテルJALシティ,東京都/港区/芝浦/三丁目/１６番,139.74931,35.64196,5,7,39,562,0,93,1369,0,15,154,0,2018,1250000,マンション、事務所等が混在する住宅地域,田町,760,準工
2990,25,ホテルグレイスリー田町,東京都港区芝浦３丁目８-１,2008年10月,2008,東京都,13_東京都,216,賃貸,WHG,東京都/港区/芝浦/三丁目/８番,139.75102,35.64357,5,7,38,562,0,92,1369,0,15,154,0,2018,1250000,マンション、事務所等が混在する住宅地域,田町,760,準工
1105,13,相鉄フレッサイン東京田町,東京都港区芝浦３丁目１４-２１,2013年6月,2013,東京都,13_東京都,139,賃貸,相鉄フレッサイン,東京都/港区/芝浦/三丁目/１４番,139.74767,35.64253,5,7,38,562,0,92,1369,0,15,154,0,2018,4580000,高層店舗兼事務所ビルが建ち並ぶ駅前商業地域,田町,170,商業
2299,57,フレックステイイン白金,東京都港区白金５丁目１０-１５,1985年1月,1985,東京都,13_東京都,84,賃貸,ホテルマイステイズマネジメント,東京都/港区/白金/五丁目/１０番,139.72475,35.64481,5,7,54,448,0,111,1369,1,32,195,1,2018,1320000,マンション、一般住宅等が見られる住宅地域,広尾,480,1中専
129,99,アパホテル三田駅前,東京都港区芝４丁目４-８,2012年11月,2012,東京都,13_東京都,155,所有直営,アパホテルズ＆リゾーツ,東京都/港区/芝/四丁目/４番,139.74956,35.64822,5,7,37,562,0,91,1369,0,14,154,0,2018,2950000,高層の事務所等が建ち並ぶ商業地域,三田,230,商業
539,22,ドーミーインEXPRESS目黒青葉台,東京都目黒区青葉台３丁目２１-８,1996年4月,1996,東京都,13_東京都,50,賃貸,共立メンテナンス,東京都/目黒区/青葉台/三丁目/２１番,139.69203,35.64935,5,7,68,726,2,116,1597,2,36,319,2,2018,978000,共同住宅、事務所、店舗等が混在する住宅地域,池尻大橋,760,1住居
2609,21,ホテルリブマックス調布駅前,東京都調布市布田４丁目２-６,2012年6月,2012,東京都,13_東京都,43,賃貸,リブマックスホテルズ＆リゾーツ,東京都/調布市/布田/四丁目/２番,139.54436,35.65122,5,7,83,838,2,118,1606,2,45,431,1,2018,507000,共同住宅が多く見られる交通至便な住宅地域,調布,230,1住居
2365,1,ホテルザセレスティン東京芝,東京都港区芝３丁目２３-１,2017年11月,2017,東京都,13_東京都,243,賃貸,三井ガーデンホテルズ,東京都/港区/芝/三丁目/２３番,139.74879,35.65107,5,7,38,562,0,93,1369,0,18,154,0,2018,3130000,中高層の事務所ビルが建ち並ぶ商業地域,芝公園,0,商業
696,24,くれたけインプレミアム浜松町,東京都港区芝1丁目8-18,2013年11月,2013,東京都,13_東京都,40,直営,くれたけホテルチェーン,東京都/港区/芝/一丁目/８番,139.75522,35.65042,5,7,37,483,0,94,1318,0,16,154,0,2018,2930000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,大門,500,商業
1120,5,チサンポテル浜松町,東京都港区芝浦１丁目３-１０,2003年8月,2003,東京都,13_東京都,304,賃貸,ソラーレホテルズアンドリゾーツ,東京都/港区/芝浦/一丁目/３番,139.75552,35.65007,5,7,37,483,0,96,1318,0,16,154,0,2018,2930000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,大門,500,商業
2117,7,ヴィラフォンテーヌ浜松町,東京都港区芝１丁目６-５,2001年7月,2001,東京都,13_東京都,119,所有直営,ホテルヴィラフォンテーヌ,東京都/港区/芝/一丁目/６番,139.75487,35.652,5,7,37,483,0,92,1318,0,15,154,0,2018,2930000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,大門,500,商業
331,43,調布クレストンホテル,東京都調布市小島町１丁目３８?１,2009年6月,2009,東京都,13_東京都,44,所有直営,HMIホテルグループ,東京都/調布市/小島町,139.543777,35.65278,5,8,83,838,2,118,1606,2,45,431,1,2018,1370000,小売店舗、事務所等が建ち並ぶ駅に近い商業地域,調布,230,商業
890,29,ホテルメッツ渋谷,東京都渋谷区渋谷３丁目２９-１７,2001年11月,2001,東京都,13_東京都,194,賃貸,JR東日本ホテルズ,東京都/渋谷区/渋谷/三丁目/２９番,139.70355,35.65595,5,7,54,572,1,110,1473,1,28,195,1,2018,1980000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,渋谷,400,商業
2571,20,リッチモンドホテル東京芝,東京都港区芝公園２丁目３-４,2007年10月,2007,東京都,13_東京都,105,MC,リッチモンドホテルズ,東京都/港区/芝公園/二丁目/３番,139.75215,35.65654,5,7,35,562,0,87,1318,0,13,154,0,2018,1980000,中高層の事務所ビルが建ち並ぶ商業地域,大門,220,商業
480,8,晴海ダランドホテル,東京都中央区晴海３丁目８-１,1999年9月,1999,東京都,13_東京都,210,所有直営,カラカミ観光,東京都/中央区/晴海/三丁目/８番,139.77954,35.65478,5,7,54,604,1,103,1318,1,33,328,1,2018,995000,高層マンションのほか未利用地も多い住宅地域,勝どき,900,商業
1324,7,東急ステイ渋谷新南口,東京都渋谷区渋谷３丁目２６-２１,2003年3月,2003,東京都,13_東京都,150,賃貸,東急ステイ,東京都/渋谷区/渋谷/三丁目/２６番,139.70537,35.65462,5,7,55,572,1,111,1473,1,29,195,1,2018,1980000,中高層の店舗、事務所ビルの建ち並ぶ商業地域,渋谷,650,商業
240,4,ホテルインターコンチネンタル東京ベイ,東京都港区海岸１丁目１６-２,1995年9月,1995,東京都,13_東京都,328,FC,インターコンチネンタル、ANAクラウンプラザホテル、ホリディ・イン、ANAホテル,東京都/港区/海岸/一丁目/１６番,139.76247,35.6529,5,7,38,483,0,95,1318,0,15,154,0,2018,2260000,事務所ビル、マンション等が混在する商業地域,浜松町,400,準工
1311,11,アジュール竹芝,東京都港区海岸１丁目１１-２,2017年4月,2017,東京都,13_東京都,122,直営,TKPホテル＆リゾート事業,東京都/港区/海岸/一丁目/１１番,139.76341,35.65524,5,7,39,483,0,94,1318,0,15,154,0,2018,2260000,事務所ビル、マンション等が混在する商業地域,浜松町,400,準工
131,101,アパホテル渋谷道玄坂上,東京都渋谷区円山町２０-１,2012年11月,2012,東京都,13_東京都,173,所有直営,アパホテルズ＆リゾーツ,東京都/渋谷区/円山町/２０番,139.69489,35.65627,5,7,58,696,2,113,1473,1,31,195,1,2018,860000,住宅、アパート、マンションが混在する住宅地域,神泉,120,1住居
1321,4,東急ステイ渋谷,東京都渋谷区神泉町８-１４,1999年1月,1999,東京都,13_東京都,124,賃貸,東急ステイ,東京都/渋谷区/神泉町/８番,139.69365,35.65534,5,7,58,696,2,115,1473,1,33,195,1,2018,860000,住宅、アパート、マンションが混在する住宅地域,神泉,120,1住居
2666,78,ホテルリブマックス豊洲駅前,東京都江東区豊洲5-5-34,2017年10月,2017,東京都,13_東京都,65,賃貸,リブマックスホテルズ＆リゾーツ,東京都/江東区/豊洲/五丁目/５番,139.79681,35.65334,5,7,61,717,2,104,1489,2,27,298,1,2018,972000,中層の店舗兼事務所ビルが建ち並ぶ商業地域,豊洲,0,商業
2198,7,マロウドイン八王子,東京都八王子市三崎町６-１１,1988年4月,1988,東京都,13_東京都,209,直営,ホテルマロウドチェーン,東京都/八王子市/三崎町/６番,139.33604,35.65675,5,7,96,1190,1,146,2178,2,58,799,1,2018,389000,中規模店舗が密集する既成商業地域,八王子,440,商業
1823,12,東京新木場店,東京都江東区新木場１丁目９-９,2006年3月,2006,東京都,13_東京都,23,賃貸直営,ファミリーロッジ旅籠屋,東京都/江東区/新木場/一丁目/９番,139.83638,35.64611,5,7,68,740,1,101,1324,1,25,165,0,2018,371000,中高層マンションが多い区画整然とした住宅地域,西葛西,1200,1中専
1650,247,東横INN東京八王子駅北口,東京都八王子市三崎町２-９,2016年6月,2016,東京都,13_東京都,155,NA,東横INN,東京都/八王子市/三崎町/２番,139.33698,35.65685,5,7,95,1190,1,145,2178,2,57,799,1,2018,2570000,中高層の店舗ビル等が建ち並ぶ駅前の商業地域,八王子,0,商業
1096,4,相鉄フレッサイン浜松町大門,東京都港区芝大門１-２-７,2011年11月,2011,東京都,13_東京都,190,賃貸,相鉄フレッサイン,東京都/港区/芝大門/一丁目/２番,139.75429,35.65943,5,7,36,562,0,88,1318,0,14,154,0,2018,4290000,高層の店舗、事務所ビルが多い商業地域,大門,100,商業
2254,12,ホテルマイステイズ浜松町,東京都港区浜松町１丁目１８-１４,2009年6月,2009,東京都,13_東京都,105,賃貸,ホテルマイステイズマネジメント,東京都/港区/浜松町/一丁目/１８番,139.75522,35.65828,5,7,35,483,0,83,1318,0,11,154,0,2018,4290000,高層の店舗、事務所ビルが多い商業地域,大門,100,商業
51,21,アバホテル西麻布,東京都港区西麻布４丁目４-５,2001年1月,2001,東京都,13_東京都,193,所有直営,アパホテルズ＆リゾーツ,東京都/港区/西麻布/四丁目/４番,139.72351,35.65725,5,7,64,726,2,115,1369,1,30,195,1,2018,1910000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,広尾,620,近商
1706,3,グランドハイアット東京,東京都港区六本木６丁目１０-３,2003年4月,2003,東京都,13_東京都,387,MC,ハイアットホテルズアンドリゾート,東京都,139.729319,35.659531,3,8,59,604,1,108,1369,1,28,165,1,2018,1650000,中規模一般住宅と共同住宅が見られる住宅地域,六本木,800,1中専
2244,2,ホテルマイステイズプレミア浜松町,東京都港区浜松町１丁目８-５,2016年10月,2016,東京都,13_東京都,120,賃貸,ホテルマイステイズマネジメント,東京都/港区/浜松町/一丁目/８番,139.75636,35.65921,5,7,35,483,0,90,1318,0,12,154,0,2018,1340000,中層の事務所ビルが多く建ち並ぶ商業地域,浜松町,350,商業
763,16,SHIBUYA HOTEL EN,東京都渋谷区円山町1-1,2016年5月,2016,東京都,13_東京都,55,MC,コート・ホテルズ・アンド・リゾーツ,東京都/渋谷区/円山町/１番,139.69525,35.65947,5,7,60,572,1,112,1473,1,30,195,1,2018,1370000,中層のホテル等が集まる既成商業地域,神泉,320,商業
1361,2,セルリアンタワー東急ホテル,東京都渋谷区桜丘町２６-１,2001年5月,2001,東京都,13_東京都,411,賃貸,東急ホテルズ,東京都/渋谷区/桜丘町/２６番,139.69917,35.6563,5,7,55,572,1,110,1473,1,28,195,1,2018,5250000,中層の店舗ビル等が建ち並ぶ商業地域,渋谷,230,商業
1375,16,渋谷エクセルホテル東急,東京都渋谷区道玄坂１丁目１２-２,2000年4月,2000,東京都,13_東京都,408,賃貸,東急ホテルズ,東京都/渋谷区/道玄坂/一丁目/１２番,139.698,35.65793,5,7,55,572,1,107,1473,1,25,195,1,2018,5250000,中層の店舗ビル等が建ち並ぶ商業地域,渋谷,230,商業
710,2,京王プラザホテル八王子,東京都八王子市旭町１４-１,1994年9月,1994,東京都,13_東京都,200,直営,京王プラザホテル,東京都/八王子市/旭町/１４番,139.34068,35.65644,5,7,94,1190,1,144,2178,2,56,799,1,2018,1170000,中高層店舗、事務所ビルの建ち並ぶ駅前商業地域,八王子,200,商業
228,7,ザ・ビー八王子,東京都八王子市明神町４丁目６-１２,2006年2月,2006,東京都,13_東京都,196,賃貸,イシンホテルズグループ,東京都/八王子市/明神町/四丁目/６番,139.34309,35.65848,5,7,98,1190,1,148,2178,2,60,799,1,2018,388000,中高層の店舗、事務所等が建ち並ぶ商業地域,京王八王子,180,商業
3038,40,R&Bホテル八王子,東京都八王子市明神町２丁目２６-９,2007年5月,2007,東京都,13_東京都,257,賃貸,ワシントンホテルプラザチェーン　R＆Bホテルチェーン,東京都/八王子市/明神町/二丁目/２６番,139.34401,35.6582,5,7,98,1190,1,148,2178,2,60,799,1,2018,388000,中高層の店舗、事務所等が建ち並ぶ商業地域,京王八王子,180,商業
1922,42,ザ・プリンスパークタワー東京,東京都港区芝公園４丁目８-１,2005年4月,2005,東京都,13_東京都,603,直営,プリンスホテルズ＆リゾーツ,東京都/港区/芝公園/四丁目/８番,139.74625,35.65598,5,7,43,562,0,95,1318,0,20,154,0,2018,1280000,一般住宅、マンション、事務所等混在の住宅地域,赤羽橋,300,1住居
1384,25,渋谷東急REIホテル,東京都渋谷区渋谷１丁目２４-１０,1979年1月,1979,東京都,13_東京都,225,賃貸,東急ホテルズ,東京都/渋谷区/渋谷/一丁目/２４番,139.70203,35.66026,5,7,55,572,1,105,1473,1,23,195,1,2018,10500000,高層の店舗、事務所ビルが建ち並ぶ商業地域,渋谷,200,商業
1804,7,コンラッド東京,東京都港区東新橋１丁目９-１,2005年7月,2005,東京都,13_東京都,289,MC,ヒルトン,東京都/港区/東新橋/一丁目/９番,139.76089,35.6625,5,7,43,562,0,88,1318,0,15,133,0,2018,9820000,高層の事務所等の建ち並ぶ再開発された商業地域,汐留,240,商業
2121,11,ヴィラフォンテーヌ東京汐留,東京都港区東新橋１丁目９-２,2004年8月,2004,東京都,13_東京都,497,所有直営,ホテルヴィラフォンテーヌ,東京都/港区/東新橋/一丁目/９番,139.76089,35.6625,5,7,41,483,0,88,1318,0,15,133,0,2018,9820000,高層の事務所等の建ち並ぶ再開発された商業地域,汐留,240,商業
2422,12,コンラッド東京,東京都港区東新橋１丁目９-１,2005年7月,2005,東京都,13_東京都,290,MC,森トラストグループ,東京都/港区/東新橋/一丁目/９番,139.76089,35.6625,5,7,43,562,0,88,1318,0,15,133,0,2018,9820000,高層の事務所等の建ち並ぶ再開発された商業地域,汐留,240,商業
112,82,アパホテル新橋御成門,東京都港区新橋６丁目１０-３,2010年6月,2010,東京都,13_東京都,153,所有直営,アパホテルズ＆リゾーツ,東京都/港区/新橋/六丁目/１０番,139.75522,35.66134,5,7,39,562,0,87,1318,0,16,133,0,2018,1450000,中層の事務所ビルが建ち並ぶ商業地域,御成門,300,商業
723,11,京王プレッソイン浜松町,東京都港区芝大門１丁目１-２６,2017年12月,2017,東京都,13_東京都,339,賃貸,京王プレッソイン,東京都/港区/芝大門/一丁目/１番,139.75333,35.65973,5,7,37,562,0,89,1318,0,15,154,0,2018,1450000,中層の事務所ビルが建ち並ぶ商業地域,御成門,300,商業
2613,25,ホテルリブマックス新橋,東京都港区新橋６丁目２０-１,2012年12月,2012,東京都,13_東京都,63,賃貸,リブマックスホテルズ＆リゾーツ,東京都/港区/新橋/六丁目/２０番,139.75439,35.66101,5,7,39,562,0,89,1318,0,16,133,0,2018,1450000,中層の事務所ビルが建ち並ぶ商業地域,御成門,300,商業
985,65,ス一パーホテル新橋・烏森口,東京都港区新橋5-16-4,2008年4月,2008,東京都,13_東京都,74,賃貸,スーパーホテル,東京都/港区/新橋/五丁目/１６番,139.75621,35.66252,5,7,41,562,0,86,1318,0,14,133,0,2018,2970000,高層の店舗兼事務所ビル等が建ち並ぶ商業地域,汐留,270,商業
2379,15,三井ガーデンホテル汐留イタリア街,東京都港区東新橋２丁目１４-２４,2007年4月,2007,東京都,13_東京都,375,賃貸,三井ガーデンホテルズ,東京都/港区/東新橋/二丁目/１４番,139.75728,35.66037,5,7,36,483,0,89,1318,0,13,154,0,2018,2970000,高層の店舗兼事務所ビル等が建ち並ぶ商業地域,汐留,270,商業
1890,10,東京プリンスホテル,東京都港区芝公園３丁目３-１,1964年9月,1964,東京都,13_東京都,462,團當,プリンスホテルズ＆リゾーツ,東京都/港区/芝公園/三丁目/３番,139.74879,35.65889,5,7,41,562,0,93,1318,0,19,154,0,2018,5060000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,神谷町,0,商業
169,139,アパホテル六本木駅前,東京都港区六本木６丁目７-８,2015年12月,2015,東京都,13_東京都,125,所有直営,アパホテルズ＆リゾーツ,東京都/港区/六本木/六丁目/７番,139.73235,35.662,5,7,56,604,1,105,1369,1,23,165,1,2018,8630000,中高層の店舗ビルが建ち並ぶ繁華な商業地域,六本木,0,商業
222,1,ザ・ビー六本木,港区六本木3-9-8,2004年3月,2004,東京都,13_東京都,76,賃貸,イシンホテルズグループ,東京都/港区/六本木/三丁目/９番,139.73393,35.6638,5,7,54,604,1,103,1369,1,24,165,1,2018,8630000,中高層の店舗ビルが建ち並ぶ繁華な商業地域,六本木,0,商業
1112,20,相鉄フレッサイン東京六本木,東京都港区六本木３丁目１０-１,2017年10月,2017,東京都,13_東京都,201,賃貸,相鉄フレッサイン,東京都/港区/六本木/三丁目/１０番,139.73338,35.66345,5,7,54,604,1,103,1369,1,24,165,1,2018,8630000,中高層の店舗ビルが建ち並ぶ繁華な商業地域,六本木,0,商業
1730,9,レム六本木,東京都港区六本木７丁目１４-番4号,2017年3月,2017,東京都,13_東京都,400,直営,阪急阪神第一ホテルグループ,東京都/港区/六本木/七丁目/１４番,139.73137,35.66356,5,7,55,604,1,104,1369,1,22,165,1,2018,8630000,中高層の店舗ビルが建ち並ぶ繁華な商業地域,六本木,0,商業
